,path,height,width,aspect_ratio,r,g,b,h,s,v,error
15501,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1f376cc-e2c9-4d3d-9539-ca5469e9c0b2.png,3536,4096,0.86328125,64.00972150569588,45.83022249661959,27.48136984708622,70.80489767083216,117.433980950403,64.38087387430183,
15502,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1f75c46-4755-4d85-99a5-e83bc3c3148d.png,4969,3393,1.4644857058650163,101.08806708874717,88.50195580414663,68.51365593114089,26.89761840238242,87.07354718025705,101.43741471215257,
15503,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1f784cd-09e0-4f17-b1f2-26b3fb37e2f7.png,1993,2990,0.6665551839464883,172.89244311612381,124.50193067038984,57.96020822041023,24.34375649220432,177.71895631365297,172.91711391207016,
15504,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1fc1c46-c087-45cd-93f9-eae68b3e9cfc.png,3000,4800,0.625,182.44678222222223,175.7510398611111,166.93595444444443,13.24846736111111,42.920352916666666,182.4749375,
15505,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1fdac3b-9667-45ea-84ef-402e6c05a7f5.png,972,1296,0.75,181.98986831910787,173.2289951989026,170.06206894909312,32.73484891784789,16.40720498018595,182.08422163161103,
15506,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1ff9bf8-87c6-4b77-a991-0b1d6d0f50ea.png,3488,5232,0.6666666666666666,130.93890367673876,114.18640926821185,75.56766153680246,32.73800288187723,115.46671763871939,131.85786989424642,
15507,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f1ff9c90-75a5-49e8-bd1d-a7acbffa126d.png,2990,1763,1.6959727736812251,128.4302240214593,100.25727391550963,65.12683154474074,22.26805024120864,135.82232341876968,128.43054272418746,
15508,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2050ca8-cb02-4755-add9-1072dd4127d3.png,2990,2353,1.270718232044199,106.1692886189551,85.22350603442271,60.01338602822555,21.32774398867453,114.00933981667181,106.17069222098878,
15509,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f210055d-be2d-47e8-94f4-47b53cb2404e.png,2182,2990,0.7297658862876254,144.43651386074572,120.97105276065345,79.40234312971133,29.48470198553688,133.28680140646028,144.51292530249012,
15510,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f21844ee-495e-4124-8cf7-8c8ab3c08da9.png,1988,2990,0.6648829431438127,160.48490659677125,123.19513065012147,89.98284708249497,21.50536799391668,125.53913363121875,160.53030541106168,
15511,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f218a177-ae10-4165-87a5-719e0e38fa50.png,3552,3184,1.1155778894472361,127.19442528662456,91.58242047795282,64.78355300573816,16.639890223923672,105.41694766767395,127.43589410311694,
15512,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f21a6806-c3a8-49af-b969-bb812c9ad52c.png,2845,2990,0.9515050167224081,182.95093122358654,138.62635827685725,73.28410577731277,27.343652949785753,163.3952960953618,183.0126809341037,
15513,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f21ff73a-e9db-4c24-ba9a-ccdedcfae408.png,2990,2164,1.3817005545286507,173.9293002244079,123.9730919145148,75.96961111901038,20.29268696023096,149.87453248350943,173.92937116327377,
15514,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f229674d-cf9e-4db4-9e5a-d49ec924bdf8.png,3000,4800,0.625,189.9926484722222,157.80685958333333,124.3500625,16.26158923611111,109.02737666666667,190.02283909722223,
15515,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f22da18a-f7aa-4336-975f-44954328e23b.png,5360,4000,1.34,99.77598880597014,81.70190223880597,64.64795317164179,36.11802285447761,95.1566734608209,100.0819364738806,
15516,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f22de0c1-5498-4604-a80b-3982226490c4.png,2492,4140,0.6019323671497585,176.0802007002117,135.77102815967618,78.4572632423756,27.727190875536014,154.91338515132483,176.19889743798512,
15517,/media/data_cifs/projects/prj_fossils/data/yale_full/urn:uuid:f2331c80-5540-4c3a-95da-d684c355d013.png,1158,1377,0.840958605664488,159.87497852080128,147.30609269230624,142.38039065175101,56.1979980759655,33.17030276576824,161.211835069856,
